,name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity,solar_system_name,planet_discovery_method,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
2522,Kepler-232 b,4576.0,9.69 Earths,15.32,2014,Neptune-like,0.275 x Jupiter,0.054 AU,4.4 days,0.0,Kepler-230,Transit,,,,,,,,,,,0.182,0.093,-0.093,0.0,,,,,1,1,0,1,19h02m52.45s,285.718538,+48d30m21.1s,48.505859,756.73,14.1,-14.1,0.0,756.73,14.1,-14.1,0.0,15.082,,0.0,Kepler-band,15.073,,0.0,5588.0,200.0,-200.0,0.0,,,,,0.82,0.41,-0.41,0.0,2014-05-14,Kepler
2523,Kepler-232 c,4576.0,14 Earths,15.32,2014,Neptune-like,0.342 x Jupiter,0.101 AU,11.4 days,0.0,Kepler-231,Transit,,,,,,,,,,,0.154,0.011,-0.011,0.0,,,,,0,1,0,1,19h35m53.60s,293.973353,+50d31m54.9s,50.531914,319.49,3.35,-3.35,0.0,319.49,3.35,-3.35,0.0,15.385,,0.0,Kepler-band,15.39,,0.0,3767.0,150.0,-150.0,0.0,,,,,0.49,0.02,-0.02,0.0,2014-05-14,Kepler
2524,Kepler-233 b,2863.0,6.48 Earths,15.326,2014,Neptune-like,0.217 x Jupiter,0.077 AU,8.5 days,0.0,Kepler-231,Transit,,,,,,,,,,,0.172,0.017,-0.017,0.0,,,,,1,1,0,1,19h35m53.60s,293.973353,+50d31m54.9s,50.531914,319.49,3.35,-3.35,0.0,319.49,3.35,-3.35,0.0,15.385,,0.0,Kepler-band,15.39,,0.0,3767.0,150.0,-150.0,0.0,,,,,0.49,0.02,-0.02,0.0,2014-05-14,Kepler
2525,Kepler-233 c,2863.0,7.8 Earths,15.326,2014,Neptune-like,0.242 x Jupiter,0.287 AU,60.4 days,0.0,Kepler-232,Transit,,,,,,,,,,,0.275,0.131,-0.131,0.0,,,,,0,1,0,1,19h43m15.88s,295.816158,+51d07m18.3s,51.121742,1402.96,50.18,-50.18,0.0,1402.96,50.18,-50.18,0.0,15.367,,0.0,Kepler-band,15.32,,0.0,5847.0,200.0,-200.0,0.0,,,,,0.97,0.46,-0.46,0.0,2014-05-14,Kepler
2526,Kepler-234 b,5940.0,13.2 Earths,15.501,2014,Neptune-like,0.33 x Jupiter,0.04 AU,2.7 days,0.0,Kepler-232,Transit,,,,,,,,,,,0.342,0.166,-0.166,0.0,,,,,0,1,0,1,19h43m15.88s,295.816158,+51d07m18.3s,51.121742,1402.96,50.18,-50.18,0.0,1402.96,50.18,-50.18,0.0,15.367,,0.0,Kepler-band,15.32,,0.0,5847.0,200.0,-200.0,0.0,,,,,0.97,0.46,-0.46,0.0,2014-05-14,Kepler
2527,Kepler-234 c,5940.0,12.1 Earths,15.501,2014,Neptune-like,0.313 x Jupiter,0.077 AU,7.2 days,0.0,Kepler-233,Transit,,,,,,,,,,,0.217,0.059,-0.059,0.0,,,,,0,1,0,1,19h45m27.97s,296.366522,+51d19m10.3s,51.319523,877.73,19.71,-19.71,0.0,877.73,19.71,-19.71,0.0,15.339,,0.0,Kepler-band,15.326,,0.0,5360.0,200.0,-200.0,0.0,,,,,0.76,0.21,-0.21,0.0,2014-05-14,Kepler
2528,Kepler-235 b,1413.0,5.6 Earths,15.969,2014,Neptune-like,2.23 x Earth,0.037 AU,3.3 days,0.0,Kepler-233,Transit,,,,,,,,,,,0.242,0.07,-0.07,0.0,,,,,1,1,0,1,19h45m27.97s,296.366522,+51d19m10.3s,51.319523,877.73,19.71,-19.71,0.0,877.73,19.71,-19.71,0.0,15.339,,0.0,Kepler-band,15.326,,0.0,5360.0,200.0,-200.0,0.0,,,,,0.76,0.21,-0.21,0.0,2014-05-14,Kepler
2529,Kepler-235 c,1413.0,2.18 Earths,15.969,2014,Super Earth,1.28 x Earth,0.065 AU,7.8 days,0.0,Kepler-234,Transit,,,,,,,,,,,0.33,0.148,-0.148,0.0,,,,,0,1,0,1,19h26m36.84s,291.653519,+38d29m40.8s,38.494659,1821.01,96.9,-96.9,0.0,1821.01,96.9,-96.9,0.0,15.541,,0.0,Kepler-band,15.501,,0.0,6224.0,200.0,-200.0,0.0,,,,,1.11,0.49,-0.49,0.0,2014-05-14,Kepler
2530,Kepler-235 d,1413.0,4.86 Earths,15.969,2014,Super Earth,2.05 x Earth,0.122 AU,20.1 days,0.0,Kepler-234,Transit,,,,,,,,,,,0.313,0.139,-0.139,0.0,,,,,0,1,0,1,19h26m36.84s,291.653519,+38d29m40.8s,38.494659,1821.01,96.9,-96.9,0.0,1821.01,96.9,-96.9,0.0,15.541,,0.0,Kepler-band,15.501,,0.0,6224.0,200.0,-200.0,0.0,,,,,1.11,0.49,-0.49,0.0,2014-05-14,Kepler
2531,Kepler-235 e,1413.0,5.56 Earths,15.969,2014,Neptune-like,2.22 x Earth,0.213 AU,46.2 days,0.0,Kepler-235,Transit,,,,,,,,,,,0.199,0.009,-0.009,0.0,,,,,0,1,0,1,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,433.24,6.7,-6.7,0.0,433.24,6.7,-6.7,0.0,15.954,,0.0,Kepler-band,15.969,,0.0,4255.0,100.0,-100.0,0.0,,,,,0.55,0.02,-0.02,0.0,2014-05-14,Kepler
2532,Kepler-236 b,950.0,3.09 Earths,15.374,2014,Super Earth,1.57 x Earth,0.065 AU,8.3 days,0.0,Kepler-235,Transit,,,,,,,,,,,0.114,0.007,-0.007,0.0,,,,,0,1,0,1,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,433.24,6.7,-6.7,0.0,433.24,6.7,-6.7,0.0,15.954,,0.0,Kepler-band,15.969,,0.0,4255.0,100.0,-100.0,0.0,,,,,0.55,0.02,-0.02,0.0,2014-05-14,Kepler
2533,Kepler-236 c,950.0,4.66 Earths,15.374,2014,Super Earth,2.0 x Earth,0.132 AU,24 days,0.0,Kepler-235,Transit,,,,,,,,,,,0.183,0.009,-0.009,0.0,,,,,0,1,0,1,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,433.24,6.7,-6.7,0.0,433.24,6.7,-6.7,0.0,15.954,,0.0,Kepler-band,15.969,,0.0,4255.0,100.0,-100.0,0.0,,,,,0.55,0.02,-0.02,0.0,2014-05-14,Kepler
2534,Kepler-237 b,2187.0,2.57 Earths,15.283,2014,Super Earth,1.41 x Earth,0.05 AU,4.7 days,0.0,Kepler-235,Transit,,,,,,,,,,,0.198,0.026,-0.026,0.0,,,,,0,1,0,1,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,433.24,6.7,-6.7,0.0,433.24,6.7,-6.7,0.0,15.954,,0.0,Kepler-band,15.969,,0.0,4255.0,100.0,-100.0,0.0,,,,,0.55,0.02,-0.02,0.0,2014-05-14,Kepler
2535,Kepler-237 c,2187.0,4.98 Earths,15.283,2014,Super Earth,2.08 x Earth,0.071 AU,8.1 days,0.0,Kepler-236,Transit,,,,,,,,,,,0.14,0.011,-0.011,0.0,,,,,0,1,0,1,18h55m27.93s,283.866378,+39d53m53.1s,39.898092,291.17,2.29,-2.29,0.0,291.17,2.29,-2.29,0.0,15.414,,0.0,Kepler-band,15.374,,0.0,3750.0,150.0,-150.0,0.0,,,,,0.51,0.02,-0.02,0.0,2014-05-14,Kepler
2536,Kepler-238 b,6190.0,3.64 Earths,15.024,2014,Super Earth,1.73 x Earth,0.034 AU,2.1 days,0.0,Kepler-236,Transit,,,,,,,,,,,0.178,0.015,-0.015,0.0,,,,,0,1,0,1,18h55m27.93s,283.866378,+39d53m53.1s,39.898092,291.17,2.29,-2.29,0.0,291.17,2.29,-2.29,0.0,15.414,,0.0,Kepler-band,15.374,,0.0,3750.0,150.0,-150.0,0.0,,,,,0.51,0.02,-0.02,0.0,2014-05-14,Kepler
2537,Kepler-238 c,6190.0,6.3 Earths,15.024,2014,Neptune-like,0.213 x Jupiter,0.069 AU,6.2 days,0.0,Kepler-237,Transit,,,,,,,,,,,0.126,0.067,-0.067,0.0,,,,,0,1,0,1,18h52m53.13s,283.221387,+40d25m18.6s,40.421834,670.41,10.59,-10.59,0.0,670.41,10.59,-10.59,0.0,15.289,,0.0,Kepler-band,15.283,,0.0,4861.0,200.0,-200.0,0.0,,,,,0.72,0.38,-0.38,0.0,2014-05-14,Kepler
2538,Kepler-238 d,6190.0,9.64 Earths,15.024,2014,Neptune-like,0.274 x Jupiter,0.115 AU,13.2 days,0.0,Kepler-237,Transit,,,,,,,,,,,0.186,0.098,-0.098,0.0,,,,,0,1,0,1,18h52m53.13s,283.221387,+40d25m18.6s,40.421834,670.41,10.59,-10.59,0.0,670.41,10.59,-10.59,0.0,15.289,,0.0,Kepler-band,15.283,,0.0,4861.0,200.0,-200.0,0.0,,,,,0.72,0.38,-0.38,0.0,2014-05-14,Kepler
2539,Kepler-238 e,6190.0,0.534 Jupiters,15.024,2013,Neptune-like,0.5 x Jupiter,Unknown,23.7 days,0.0,Kepler-238,Transit,,,,,,,,,,,0.154,0.036,-0.036,0.0,,,,,0,1,0,1,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,1897.73,79.95,-79.95,0.0,1897.73,79.95,-79.95,0.0,15.084,,0.0,Kepler-band,15.024,,0.0,5751.0,100.0,-100.0,0.0,,,,,1.43,0.26,-0.26,0.0,2014-05-14,Kepler
2540,Kepler-238 f,6190.0,13.5 Earths,15.024,2013,Super Earth,2.0 x Earth,Unknown,50.4 days,0.0,Kepler-238,Transit,,,,,,,,,,,0.213,0.04,-0.04,0.0,,,,,0,1,0,1,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,1897.73,79.95,-79.95,0.0,1897.73,79.95,-79.95,0.0,15.084,,0.0,Kepler-band,15.024,,0.0,5751.0,100.0,-100.0,0.0,,,,,1.43,0.26,-0.26,0.0,2014-05-14,Kepler
2541,Kepler-239 b,2153.0,6.04 Earths,15.233,2014,Neptune-like,0.208 x Jupiter,0.095 AU,11.8 days,0.0,Kepler-238,Transit,,,,,,,,,,,0.274,0.051,-0.051,0.0,,,,,0,1,0,1,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,1897.73,79.95,-79.95,0.0,1897.73,79.95,-79.95,0.0,15.084,,0.0,Kepler-band,15.024,,0.0,5751.0,100.0,-100.0,0.0,,,,,1.43,0.26,-0.26,0.0,2014-05-14,Kepler
2542,Kepler-239 c,2153.0,6.85 Earths,15.233,2014,Neptune-like,0.224 x Jupiter,0.268 AU,56.2 days,0.0,Kepler-238,Transit,,,,,,0.534,0.226,-0.217,0.0,Mass,0.5,0.211,-0.041,0.0,,,,,1,1,0,1,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,1897.73,79.95,-79.95,0.0,1897.73,79.95,-79.95,0.0,15.084,,0.0,Kepler-band,15.024,,0.0,5751.0,100.0,-100.0,0.0,,,,,1.43,0.26,-0.26,0.0,2014-05-14,Kepler
2543,Kepler-23 b,2793.0,0.8 Jupiters,13.401,2011,Neptune-like,1.9 x Earth,0.075 AU,7.1 days,0.06,Kepler-238,Transit,,,,,,0.042,0.009,-0.008,0.0,Mass,0.178,0.076,-0.015,0.0,,,,,1,1,0,1,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,1897.73,79.95,-79.95,0.0,1897.73,79.95,-79.95,0.0,15.084,,0.0,Kepler-band,15.024,,0.0,5751.0,100.0,-100.0,0.0,,,,,1.43,0.26,-0.26,0.0,2014-05-14,Kepler
2544,Kepler-23 c,2793.0,2.7 Jupiters,13.401,2011,Neptune-like,0.285 x Jupiter,0.099 AU,10.7 days,0.02,Kepler-239,Transit,,,,,,,,,,,0.208,0.013,-0.013,0.0,,,,,0,1,0,1,19h36m48.51s,294.202137,+40d39m48.3s,40.663406,660.07,13.72,-13.72,0.0,660.07,13.72,-13.72,0.0,15.208,,0.0,Kepler-band,15.233,,0.0,4914.0,100.0,-100.0,0.0,,,,,0.76,0.04,-0.04,0.0,2014-05-14,Kepler
2545,Kepler-23 d,2793.0,17.6 Earths,13.401,2014,Super Earth,2.2 x Earth,0.124 AU,15.3 days,0.08,Kepler-239,Transit,,,,,,,,,,,0.224,0.037,-0.037,0.0,,,,,0,1,0,1,19h36m48.51s,294.202137,+40d39m48.3s,40.663406,660.07,13.72,-13.72,0.0,660.07,13.72,-13.72,0.0,15.208,,0.0,Kepler-band,15.233,,0.0,4914.0,100.0,-100.0,0.0,,,,,0.76,0.04,-0.04,0.0,2014-05-14,Kepler
2546,Kepler-240 b,2488.0,2.45 Earths,15.662,2014,Super Earth,1.37 x Earth,0.048 AU,4.1 days,0.0,Kepler-24,Transit,,,,,,1.6,,,1.0,Mass,0.214,,,0.0,,,,,1,1,0,1,19h21m39.18s,290.413267,+38d20m37.5s,38.343754,1195.99,34.01,-34.01,0.0,1195.99,34.01,-34.01,0.0,14.925,,0.0,Kepler-band,14.923,,0.0,5897.0,219.0,-219.0,0.0,,,,,1.29,0.29,-0.29,0.0,2014-05-14,Kepler
2547,Kepler-240 c,2488.0,0.322 Jupiters,15.662,2014,Super Earth,2.2 x Earth,0.074 AU,8 days,0.0,Kepler-24,Transit,,,,,,1.6,,,1.0,Mass,0.25,,,0.0,,,,,1,1,0,1,19h21m39.18s,290.413267,+38d20m37.5s,38.343754,1195.99,34.01,-34.01,0.0,1195.99,34.01,-34.01,0.0,14.925,,0.0,Kepler-band,14.923,,0.0,5897.0,219.0,-219.0,0.0,,,,,1.29,0.29,-0.29,0.0,2014-05-14,Kepler
2548,Kepler-241 b,1989.0,6.04 Earths,15.387,2014,Neptune-like,0.208 x Jupiter,0.094 AU,12.7 days,0.0,Kepler-24,Transit,,,,,,,,,,,0.149,0.035,-0.035,0.0,,,,,0,1,0,1,19h21m39.18s,290.413267,+38d20m37.5s,38.343754,1195.99,34.01,-34.01,0.0,1195.99,34.01,-34.01,0.0,14.925,,0.0,Kepler-band,14.923,,0.0,5897.0,219.0,-219.0,0.0,,,,,1.29,0.29,-0.29,0.0,2014-05-14,Kepler
2549,Kepler-241 c,1989.0,7.13 Earths,15.387,2014,Neptune-like,0.229 x Jupiter,0.189 AU,36.1 days,0.0,Kepler-24,Transit,,,,,,,,,,,0.248,0.057,-0.057,0.0,,,,,0,1,0,1,19h21m39.18s,290.413267,+38d20m37.5s,38.343754,1195.99,34.01,-34.01,0.0,1195.99,34.01,-34.01,0.0,14.925,,0.0,Kepler-band,14.923,,0.0,5897.0,219.0,-219.0,0.0,,,,,1.29,0.29,-0.29,0.0,2014-05-14,Kepler
2550,Kepler-242 b,1992.0,7.32 Earths,15.349,2014,Neptune-like,0.233 x Jupiter,0.075 AU,8.2 days,0.0,Kepler-240,Transit,,,,,,,,,,,0.122,0.05,-0.05,0.0,,,,,0,1,0,1,19h24m38.11s,291.158774,+40d45m00.9s,40.750263,762.74,20.31,-20.31,0.0,762.74,20.31,-20.31,0.0,15.66,,0.0,Kepler-band,15.662,,0.0,4985.0,200.0,-200.0,0.0,,,,,0.74,0.3,-0.3,0.0,2014-05-14,Kepler
2551,Kepler-242 c,1992.0,4.66 Earths,15.349,2014,Super Earth,2.0 x Earth,0.109 AU,14.5 days,0.0,Kepler-240,Transit,,,,,,,,,,,0.196,0.079,-0.079,0.0,,,,,0,1,0,1,19h24m38.11s,291.158774,+40d45m00.9s,40.750263,762.74,20.31,-20.31,0.0,762.74,20.31,-20.31,0.0,15.66,,0.0,Kepler-band,15.662,,0.0,4985.0,200.0,-200.0,0.0,,,,,0.74,0.3,-0.3,0.0,2014-05-14,Kepler
2552,Kepler-243 b,2309.0,6.57 Earths,15.057,2014,Neptune-like,0.219 x Jupiter,0.062 AU,5.7 days,0.0,Kepler-241,Transit,,,,,,,,,,,0.208,0.092,-0.092,0.0,,,,,0,1,0,1,19h31m39.15s,292.913118,+41d03m39.3s,41.060921,609.86,40.44,-40.44,0.0,609.86,40.44,-40.44,0.0,15.389,,0.0,Kepler-band,15.387,,0.0,4699.0,200.0,-200.0,0.0,,,,,0.67,0.29,-0.29,0.0,2014-05-14,Kepler
2553,Kepler-243 c,2309.0,4.62 Earths,15.057,2014,Super Earth,1.99 x Earth,0.142 AU,20 days,0.0,Kepler-241,Transit,,,,,,,,,,,0.229,0.099,-0.099,0.0,,,,,0,1,0,1,19h31m39.15s,292.913118,+41d03m39.3s,41.060921,609.86,40.44,-40.44,0.0,609.86,40.44,-40.44,0.0,15.389,,0.0,Kepler-band,15.387,,0.0,4699.0,200.0,-200.0,0.0,,,,,0.67,0.29,-0.29,0.0,2014-05-14,Kepler
2554,Kepler-244 b,3483.0,8.05 Earths,15.545,2014,Neptune-like,0.246 x Jupiter,0.05 AU,4.3 days,0.0,Kepler-242,Transit,,,,,,,,,,,0.233,0.143,-0.143,0.0,,,,,0,1,0,1,19h06m15.77s,286.565695,+41d48m30.3s,41.808403,610.6,11.44,-11.44,0.0,610.6,11.44,-11.44,0.0,15.376,,0.0,Kepler-band,15.349,,0.0,5020.0,200.0,-200.0,0.0,,,,,0.85,0.52,-0.52,0.0,2014-05-14,Kepler
2555,Kepler-244 c,3483.0,4.86 Earths,15.545,2014,Super Earth,2.05 x Earth,0.087 AU,9.8 days,0.0,Kepler-242,Transit,,,,,,,,,,,0.178,0.11,-0.11,0.0,,,,,0,1,0,1,19h06m15.77s,286.565695,+41d48m30.3s,41.808403,610.6,11.44,-11.44,0.0,610.6,11.44,-11.44,0.0,15.376,,0.0,Kepler-band,15.349,,0.0,5020.0,200.0,-200.0,0.0,,,,,0.85,0.52,-0.52,0.0,2014-05-14,Kepler
2556,Kepler-244 d,3483.0,15.2 Earths,15.545,2014,Super Earth,0.206 x Jupiter,0.14 AU,20.1 days,0.0,Kepler-243,Transit,,,,,,,,,,,0.219,0.103,-0.103,0.0,,,,,0,1,0,1,19h00m26.51s,285.11047,+42d02m02.2s,42.033958,707.94,9.98,-9.98,0.0,707.94,9.98,-9.98,0.0,15.086,,0.0,Kepler-band,15.057,,0.0,5228.0,200.0,-200.0,0.0,,,,,0.84,0.4,-0.4,0.0,2014-05-14,Kepler
2557,Kepler-245 b,2879.0,7.13 Earths,15.597,2014,Neptune-like,0.229 x Jupiter,0.071 AU,7.5 days,0.0,Kepler-243,Transit,,,,,,,,,,,0.178,0.087,-0.087,0.0,,,,,0,1,0,1,19h00m26.51s,285.11047,+42d02m02.2s,42.033958,707.94,9.98,-9.98,0.0,707.94,9.98,-9.98,0.0,15.086,,0.0,Kepler-band,15.057,,0.0,5228.0,200.0,-200.0,0.0,,,,,0.84,0.4,-0.4,0.0,2014-05-14,Kepler
2558,Kepler-245 c,2879.0,0.71 Jupiters,15.597,2014,Super Earth,2.18 x Earth,0.124 AU,17.5 days,0.0,Kepler-244,Transit,,,,,,,,,,,0.246,0.103,-0.103,0.0,,,,,0,1,0,1,19h08m58.24s,287.24268,+42d18m04.9s,42.301369,1067.62,36.93,-36.93,0.0,1067.62,36.93,-36.93,0.0,15.604,,0.0,Kepler-band,15.545,,0.0,5554.0,200.0,-200.0,0.0,,,,,0.8,0.34,-0.34,0.0,2014-05-14,Kepler
2559,Kepler-245 d,2879.0,21.6 Earths,15.597,2014,Neptune-like,0.27 x Jupiter,0.202 AU,36.3 days,0.0,Kepler-244,Transit,,,,,,,,,,,0.183,0.078,-0.078,0.0,,,,,0,1,0,1,19h08m58.24s,287.24268,+42d18m04.9s,42.301369,1067.62,36.93,-36.93,0.0,1067.62,36.93,-36.93,0.0,15.604,,0.0,Kepler-band,15.545,,0.0,5554.0,200.0,-200.0,0.0,,,,,0.8,0.34,-0.34,0.0,2014-05-14,Kepler
2560,Kepler-245 e,2879.0,3.71 Earths,15.597,2016,Super Earth,1.75 x Earth,Unknown,3.2 days,0.0,Kepler-244,Transit,,,,,,,,,,,0.206,0.087,-0.087,0.0,,,,,0,1,0,1,19h08m58.24s,287.24268,+42d18m04.9s,42.301369,1067.62,36.93,-36.93,0.0,1067.62,36.93,-36.93,0.0,15.604,,0.0,Kepler-band,15.545,,0.0,5554.0,200.0,-200.0,0.0,,,,,0.8,0.34,-0.34,0.0,2014-05-14,Kepler
2561,Kepler-246 b,2079.0,6.08 Earths,15.042,2014,Neptune-like,0.209 x Jupiter,0.052 AU,4.6 days,0.0,Kepler-245,Transit,,,,,,,,,,,0.229,0.016,-0.016,0.0,,,,,1,1,0,1,19h26m33.35s,291.638965,+42d26m10.7s,42.436317,882.65,26.34,-26.34,0.0,882.65,26.34,-26.34,0.0,15.599,,0.0,Kepler-band,15.597,,0.0,5100.0,100.0,-100.0,0.0,,,,,0.8,0.05,-0.05,0.0,2014-05-14,Kepler
2562,Kepler-246 c,2079.0,2.86 Earths,15.042,2014,Super Earth,1.5 x Earth,0.095 AU,11.2 days,0.0,Kepler-245,Transit,,,,,,,,,,,0.194,0.015,-0.015,0.0,,,,,1,1,0,1,19h26m33.35s,291.638965,+42d26m10.7s,42.436317,882.65,26.34,-26.34,0.0,882.65,26.34,-26.34,0.0,15.599,,0.0,Kepler-band,15.597,,0.0,5100.0,100.0,-100.0,0.0,,,,,0.8,0.05,-0.05,0.0,2014-05-14,Kepler
2563,Kepler-247 b,2206.0,3.33 Earths,15.047,2014,Super Earth,1.64 x Earth,0.042 AU,3.3 days,0.0,Kepler-245,Transit,,,,,,,,,,,0.27,0.019,-0.019,0.0,,,,,1,1,0,1,19h26m33.35s,291.638965,+42d26m10.7s,42.436317,882.65,26.34,-26.34,0.0,882.65,26.34,-26.34,0.0,15.599,,0.0,Kepler-band,15.597,,0.0,5100.0,100.0,-100.0,0.0,,,,,0.8,0.05,-0.05,0.0,2014-05-14,Kepler
2564,Kepler-247 c,2206.0,15.7 Earths,15.047,2014,Neptune-like,0.365 x Jupiter,0.084 AU,9.4 days,0.0,Kepler-245,Transit,,,,,,,,,,,0.156,0.007,-0.005,0.0,,,,,0,1,0,1,19h26m33.35s,291.638965,+42d26m10.7s,42.436317,882.65,26.34,-26.34,0.0,882.65,26.34,-26.34,0.0,15.599,,0.0,Kepler-band,15.597,,0.0,5100.0,100.0,-100.0,0.0,,,,,0.8,0.05,-0.05,0.0,2016-05-10,Kepler
2565,Kepler-247 d,2206.0,14.7 Earths,15.047,2014,Neptune-like,0.352 x Jupiter,0.14 AU,20.5 days,0.0,Kepler-246,Transit,,,,,,,,,,,0.209,0.107,-0.107,0.0,,,,,0,1,0,1,19h45m56.02s,296.483427,+42d39m48.3s,42.663429,637.44,9.19,-9.19,0.0,637.44,9.19,-9.19,0.0,15.024,,0.0,Kepler-band,15.042,,0.0,5206.0,200.0,-200.0,0.0,,,,,0.83,0.42,-0.42,0.0,2014-05-14,Kepler
2566,Kepler-248 b,2462.0,9.38 Earths,15.233,2014,Neptune-like,0.269 x Jupiter,0.066 AU,6.3 days,0.0,Kepler-246,Transit,,,,,,,,,,,0.134,0.068,-0.068,0.0,,,,,0,1,0,1,19h45m56.02s,296.483427,+42d39m48.3s,42.663429,637.44,9.19,-9.19,0.0,637.44,9.19,-9.19,0.0,15.024,,0.0,Kepler-band,15.042,,0.0,5206.0,200.0,-200.0,0.0,,,,,0.83,0.42,-0.42,0.0,2014-05-14,Kepler
2567,Kepler-248 c,2462.0,15.6 Earths,15.233,2014,Neptune-like,0.363 x Jupiter,0.123 AU,16.2 days,0.0,Kepler-247,Transit,,,,,,,,,,,0.146,0.041,-0.041,0.0,,,,,1,1,0,1,19h14m34.21s,288.642531,+43d02m21.4s,43.039291,676.38,14.02,-14.02,0.0,676.38,14.02,-14.02,0.0,15.067,,0.0,Kepler-band,15.047,,0.0,5100.0,200.0,-200.0,0.0,,,,,0.77,0.21,-0.21,0.0,2014-05-14,Kepler
2568,Kepler-249 b,624.0,1.32 Earths,15.23,2014,Super Earth,1.09 x Earth,0.035 AU,3.3 days,0.0,Kepler-247,Transit,,,,,,,,,,,0.365,0.102,-0.102,0.0,,,,,1,1,0,1,19h14m34.21s,288.642531,+43d02m21.4s,43.039291,676.38,14.02,-14.02,0.0,676.38,14.02,-14.02,0.0,15.067,,0.0,Kepler-band,15.047,,0.0,5100.0,200.0,-200.0,0.0,,,,,0.77,0.21,-0.21,0.0,2014-05-14,Kepler
2569,Kepler-249 c,624.0,2.89 Earths,15.23,2014,Super Earth,1.51 x Earth,0.058 AU,7.1 days,0.0,Kepler-247,Transit,,,,,,,,,,,0.352,0.098,-0.098,0.0,,,,,1,1,0,1,19h14m34.21s,288.642531,+43d02m21.4s,43.039291,676.38,14.02,-14.02,0.0,676.38,14.02,-14.02,0.0,15.067,,0.0,Kepler-band,15.047,,0.0,5100.0,200.0,-200.0,0.0,,,,,0.77,0.21,-0.21,0.0,2014-05-14,Kepler
2570,Kepler-249 d,624.0,3.09 Earths,15.23,2014,Super Earth,1.57 x Earth,0.097 AU,15.4 days,0.0,Kepler-248,Transit,,,,,,,,,,,0.269,0.032,-0.032,0.0,,,,,0,1,0,1,19h32m14.73s,293.061384,+43d34m52.9s,43.581356,754.65,13.19,-13.19,0.0,754.65,13.19,-13.19,0.0,15.258,,0.0,Kepler-band,15.233,,0.0,5190.0,161.0,-161.0,0.0,,,,,0.83,0.1,-0.1,0.0,2014-05-14,Kepler
2571,Kepler-24 b,3901.0,1.6 Jupiters,14.923,2011,Neptune-like,0.214 x Jupiter,0.08 AU,8.1 days,0.0,Kepler-248,Transit,,,,,,,,,,,0.363,0.044,-0.044,0.0,,,,,0,1,0,1,19h32m14.73s,293.061384,+43d34m52.9s,43.581356,754.65,13.19,-13.19,0.0,754.65,13.19,-13.19,0.0,15.258,,0.0,Kepler-band,15.233,,0.0,5190.0,161.0,-161.0,0.0,,,,,0.83,0.1,-0.1,0.0,2014-05-14,Kepler
2572,Kepler-24 c,3901.0,1.6 Jupiters,14.923,2011,Neptune-like,0.25 x Jupiter,0.106 AU,12.3 days,0.0,Kepler-249,Transit,,,,,,,,,,,0.097,0.004,-0.004,0.0,,,,,0,1,0,1,19h47m56.42s,296.985068,+43d39m30.7s,43.658524,191.44,1.22,-1.22,0.0,191.44,1.22,-1.22,0.0,15.234,,0.0,Kepler-band,15.23,,0.0,3568.0,150.0,-150.0,0.0,,,,,0.48,0.02,-0.02,0.0,2014-05-14,Kepler
2573,Kepler-24 d,3901.0,3.43 Earths,14.923,2014,Super Earth,1.67 x Earth,0.051 AU,4.2 days,0.0,Kepler-249,Transit,,,,,,,,,,,0.135,0.008,-0.008,0.0,,,,,0,1,0,1,19h47m56.42s,296.985068,+43d39m30.7s,43.658524,191.44,1.22,-1.22,0.0,191.44,1.22,-1.22,0.0,15.234,,0.0,Kepler-band,15.23,,0.0,3568.0,150.0,-150.0,0.0,,,,,0.48,0.02,-0.02,0.0,2014-05-14,Kepler
